time,s_1,s_2,s_3,v_1,v_2,v_3,a_1,a_2,a_3,theta_1,theta_2,theta_3,quaternion_1,quaternion_2,quaternion_3,quaternion_4,dcm_1,dcm_2,dcm_3,dcm_4,dcm_5,dcm_6,dcm_7,dcm_8,dcm_9,w_1,w_2,w_3,alpha_1,alpha_2,alpha_3,force_1,force_2,force_3,moments_1,moments_2,moments_3,control_signal_1,control_signal_2,control_signal_3,angular_momentum,rotational_kinetic_energy
74.76,0,0,0,0,0,0,0,0,0,0.0144278,0.0467896,-1.27435,-0.00811987,0.0230926,-0.594615,0.803638,0.2918,0.955335,0.0467725,-0.956085,0.292735,-0.0144115,-0.0274597,-0.0405132,0.998802,-0.00226259,0.00152499,0.973955,0.00140823,0.00185155,0.0130204,0,0,0,1,0,10,1,1,1,748.085,364.274
74.81,0,0,0,0,0,0,0,0,0,0.0144672,0.04692,-1.22565,-0.00757655,0.0233481,-0.574869,0.817877,0.337961,0.939991,0.0469027,-0.940698,0.338936,-0.0144508,-0.0294807,-0.0392375,0.998795,-0.00218978,0.00161566,0.974606,0.00147979,0.00179396,0.0130204,0,0,0,1,0,10,1,1,1,748.585,364.761
74.86,0,0,0,0,0,0,0,0,0,0.0145058,0.0470502,-1.17692,-0.00702554,0.0235906,-0.554769,0.83164,0.38335,0.922405,0.0470329,-0.923068,0.384364,-0.0144892,-0.0314427,-0.0378601,0.998788,-0.00211347,0.00170335,0.975257,0.00154915,0.00173343,0.0130204,0,0,0,1,0,10,1,1,1,749.084,365.248
74.91,0,0,0,0,0,0,0,0,0,0.0145435,0.0471804,-1.12815,-0.00646715,0.0238199,-0.534326,0.844918,0.427857,0.902615,0.0471629,-0.903231,0.428908,-0.0145268,-0.0333406,-0.0363836,0.998782,-0.00203377,0.00178791,0.975909,0.00161619,0.00167002,0.0130204,0,0,0,1,0,10,1,1,1,749.583,365.736
74.96,0,0,0,0,0,0,0,0,0,0.0145803,0.0473105,-1.07935,-0.00590171,0.0240358,-0.513551,0.857702,0.471375,0.880664,0.0472928,-0.881231,0.472461,-0.0145634,-0.0351695,-0.0348111,0.998775,-0.0019508,0.00186922,0.97656,0.0016808,0.00160385,0.0130204,0,0,0,1,0,10,1,1,1,750.083,366.224
75.01,0,0,0,0,0,0,0,0,0,0.0146162,0.0474405,-1.03052,-0.00532952,0.0242382,-0.492456,0.869983,0.513798,0.856599,0.0474227,-0.857116,0.514917,-0.0145993,-0.0369245,-0.0331457,0.998768,-0.00186468,0.00194712,0.977211,0.00174287,0.001535,0.0130204,0,0,0,1,0,10,1,1,1,750.582,366.712
75.06,0,0,0,0,0,0,0,0,0,0.0146514,0.0475705,-0.98165,-0.00475092,0.0244267,-0.471054,0.881753,0.555023,0.830475,0.0475525,-0.830939,0.556171,-0.0146343,-0.0386008,-0.0313909,0.998762,-0.00177555,0.0020215,0.977862,0.00180229,0.00146357,0.0130204,0,0,0,1,0,10,1,1,1,751.082,367.201
75.11,0,0,0,0,0,0,0,0,0,0.0146857,0.0477004,-0.932752,-0.00416623,0.0246012,-0.449356,0.893004,0.594948,0.802348,0.0476823,-0.802758,0.596124,-0.0146685,-0.0401938,-0.0295503,0.998755,-0.00168354,0.00209223,0.978513,0.00185895,0.00138967,0.0130204,0,0,0,1,0,10,1,1,1,751.581,367.69
75.16,0,0,0,0,0,0,0,0,0,0.0147192,0.0478302,-0.883821,-0.0035758,0.0247616,-0.427374,0.903729,0.633476,0.772284,0.047812,-0.772638,0.634677,-0.0147019,-0.0416992,-0.0276281,0.998748,-0.00158879,0.00215918,0.979164,0.00191275,0.00131341,0.0130204,0,0,0,1,0,10,1,1,1,752.081,368.179
75.21,0,0,0,0,0,0,0,0,0,0.0147519,0.04796,-0.834858,-0.00297995,0.0249077,-0.405122,0.913918,0.670511,0.740349,0.0479417,-0.740646,0.671734,-0.0147344,-0.0431127,-0.0256282,0.998741,-0.00149144,0.00222224,0.979815,0.00196361,0.00123491,0.0130204,0,0,0,1,0,10,1,1,1,752.58,368.669
75.26,0,0,0,0,0,0,0,0,0,0.0147839,0.0480898,-0.785862,-0.00237904,0.0250392,-0.382613,0.923566,0.705961,0.706617,0.0480713,-0.706855,0.707204,-0.0147662,-0.0444303,-0.0235551,0.998735,-0.00139166,0.0022813,0.980466,0.00201142,0.00115427,0.0130205,0,0,0,1,0,10,1,1,1,753.08,369.159
75.31,0,0,0,0,0,0,0,0,0,0.014815,0.0482196,-0.736834,-0.00177342,0.0251562,-0.359858,0.932666,0.739739,0.671166,0.0482009,-0.671344,0.740998,-0.0147973,-0.0456482,-0.0214133,0.998728,-0.00128959,0.00233627,0.981117,0.00205611,0.00107164,0.0130205,0,0,0,1,0,10,1,1,1,753.579,369.649
75.36,0,0,0,0,0,0,0,0,0,0.0148454,0.0483494,-0.687773,-0.00116345,0.0252583,-0.336872,0.941211,0.771759,0.634076,0.0483306,-0.634194,0.773032,-0.0148275,-0.0467629,-0.0192077,0.998721,-0.00118539,0.00238704,0.981768,0.00209758,0.000987123,0.0130205,0,0,0,1,0,10,1,1,1,754.079,370.14
75.41,0,0,0,0,0,0,0,0,0,0.014875,0.0484792,-0.63868,-0.00054948,0.0253455,-0.313668,0.949194,0.80194,0.595436,0.0484602,-0.595491,0.803224,-0.014857,-0.0477708,-0.0169432,0.998715,-0.00107922,0.00243352,0.982419,0.00213577,0.000900859,0.0130205,0,0,0,1,0,10,1,1,1,754.578,370.631
75.46,0,0,0,0,0,0,0,0,0,0.0149039,0.0486091,-0.589554,6.81211e-05,0.0254176,-0.290259,0.95661,0.830207,0.555334,0.0485899,-0.555327,0.831499,-0.0148857,-0.048669,-0.0146251,0.998708,-0.000971263,0.00247564,0.98307,0.00217059,0.00081298,0.0130205,0,0,0,1,0,10,1,1,1,755.078,371.122
75.51,0,0,0,0,0,0,0,0,0,0.014932,0.0487389,-0.540396,0.000688985,0.0254745,-0.26666,0.963454,0.856487,0.513864,0.0487196,-0.513794,0.857784,-0.0149137,-0.0494545,-0.0122585,0.998701,-0.000861675,0.00251332,0.983721,0.00220198,0.000723623,0.0130206,0,0,0,1,0,10,1,1,1,755.578,371.614
75.56,0,0,0,0,0,0,0,0,0,0.0149593,0.0488688,-0.491205,0.00131274,0.0255162,-0.242884,0.969719,0.880713,0.471125,0.0488494,-0.470991,0.882011,-0.0149409,-0.0501247,-0.00984897,0.998694,-0.000750633,0.00254648,0.984372,0.00222988,0.000632926,0.0130206,0,0,0,1,0,10,1,1,1,756.077,372.106
75.61,0,0,0,0,0,0,0,0,0,0.0149859,0.0489988,-0.441981,0.00193901,0.0255424,-0.218945,0.975401,0.902821,0.427217,0.0489792,-0.427019,0.904119,-0.0149674,-0.0506773,-0.00740216,0.998688,-0.000638315,0.00257507,0.985023,0.00225424,0.000541033,0.0130206,0,0,0,1,0,10,1,1,1,756.577,372.598
75.66,0,0,0,0,0,0,0,0,0,0.0150118,0.0491288,-0.392725,0.00256741,0.0255532,-0.194858,0.980495,0.922755,0.382245,0.049109,-0.381983,0.924048,-0.0149931,-0.0511101,-0.00492381,0.998681,-0.000524898,0.00259903,0.985674,0.002275,0.000448089,0.0130207,0,0,0,1,0,10,1,1,1,757.077,373.091
75.71,0,0,0,0,0,0,0,0,0,0.015037,0.0492589,-0.343436,0.00319757,0.0255484,-0.170636,0.984998,0.940461,0.336316,0.0492389,-0.335989,0.941746,-0.0150182,-0.0514214,-0.00241976,0.998674,-0.000410565,0.0026183,0.986325,0.00229211,0.00035424,0.0130207,0,0,0,1,0,10,1,1,1,757.577,373.584
75.76,0,0,0,0,0,0,0,0,0,0.0150614,0.049389,-0.294115,0.00382909,0.0255279,-0.146295,0.988904,0.955892,0.289539,0.049369,-0.289148,0.957166,-0.0150424,-0.0516097,0.000103998,0.998667,-0.0002955,0.00263287,0.986976,0.00230554,0.000259638,0.0130207,0,0,0,1,0,10,1,1,1,758.077,374.077
75.81,0,0,0,0,0,0,0,0,0,0.015085,0.0495193,-0.244761,0.0044616,0.0254917,-0.121849,0.992211,0.969006,0.242027,0.0494991,-0.241572,0.970266,-0.015066,-0.0516736,0.00264142,0.998661,-0.000179886,0.00264268,0.987627,0.00231524,0.000164433,0.0130208,0,0,0,1,0,10,1,1,1,758.577,374.571
75.86,0,0,0,0,0,0,0,0,0,0.015108,0.0496497,-0.195374,0.0050947,0.0254398,-0.0973124,0.994916,0.979766,0.193894,0.0496293,-0.193376,0.981009,-0.0150888,-0.0516124,0.00518638,0.998654,-6.39122e-05,0.00264771,0.988278,0.00232121,6.87779e-05,0.0130208,0,0,0,1,0,10,1,1,1,759.076,375.065
75.91,0,0,0,0,0,0,0,0,0,0.0151302,0.0497802,-0.145955,0.00572799,0.025372,-0.0727004,0.997015,0.988142,0.145257,0.0497596,-0.144676,0.989364,-0.0151109,-0.0514253,0.00773267,0.998647,5.22343e-05,0.00264795,0.988929,0.0023234,-2.71716e-05,0.0130208,0,0,0,1,0,10,1,1,1,759.576,375.559
75.96,0,0,0,0,0,0,0,0,0,0.0151517,0.0499108,-0.0965037,0.00636109,0.0252884,-0.0480279,0.998506,0.994108,0.096234,0.0498901,-0.0955906,0.995306,-0.0151323,-0.0511121,0.0102741,0.99864,0.000168364,0.00264339,0.98958,0.00232181,-0.00012326,0.0130209,0,0,0,1,0,10,1,1,1,760.076,376.054
76.01,0,0,0,0,0,0,0,0,0,0.0151725,0.0500416,-0.0470196,0.00699359,0.0251888,-0.0233098,0.999386,0.997644,0.0469434,0.0500207,-0.0462388,0.998815,-0.0151529,-0.0506728,0.0128043,0.998633,0.000284289,0.00263402,0.990231,0.00231642,-0.000219331,0.0130209,0,0,0,1,0,10,1,1,1,760.576,376.549
76.06,0,0,0,0,0,0,0,0,0,0.0151925,0.0501725,0.00249715,0.00762511,0.0250734,0.00143868,0.999655,0.998739,-0.002494,0.0501515,0.00325875,0.99988,-0.0151728,-0.0501076,0.0153171,0.998626,0.000399817,0.00261986,0.990882,0.00230724,-0.000315226,0.013021,0,0,0,1,0,10,1,1,1,761.076,377.044
76.11,0,0,0,0,0,0,0,0,0,0.0152118,0.0503036,0.0520464,0.00825523,0.024942,0.0262025,0.999311,0.997383,-0.0519571,0.0502824,0.0527807,0.998491,-0.015192,-0.0494171,0.0178062,0.998619,0.000514759,0.00260091,0.991533,0.00229426,-0.000410787,0.013021,0,0,0,1,0,10,1,1,1,761.577,377.54
76.16,0,0,0,0,0,0,0,0,0,0.0152304,0.0504348,0.101628,0.00888357,0.0247948,0.0509664,0.998353,0.993575,-0.101324,0.0504134,0.102205,0.994647,-0.0152105,-0.0486024,0.0202653,0.998613,0.000628926,0.0025772,0.992184,0.00227749,-0.000505857,0.013021,0,0,0,1,0,10,1,1,1,762.077,378.036
76.21,0,0,0,0,0,0,0,0,0,0.0152483,0.0505662,0.151243,0.00950972,0.0246316,0.0757151,0.99678,0.987321,-0.150474,0.0505447,0.151411,0.988354,-0.0152282,-0.0476646,0.0226882,0.998606,0.00074213,0.00254876,0.992835,0.00225696,-0.000600278,0.013021,0,0,0,1,0,10,1,1,1,762.577,378.532
76.26,0,0,0,0,0,0,0,0,0,0.0152654,0.0506979,0.20089,0.0101333,0.0244526,0.100433,0.994592,0.97863,-0.199285,0.0506762,0.200276,0.979621,-0.0152452,-0.0466053,0.0250686,0.998599,0.000854181,0.00251562,0.993486,0.00223267,-0.000693891,0.0130211,0,0,0,1,0,10,1,1,1,763.077,379.028
76.31,0,0,0,0,0,0,0,0,0,0.0152818,0.0508297,0.250569,0.0107538,0.0242577,0.125106,0.991789,0.96752,-0.247635,0.0508078,0.248679,0.968466,-0.0152615,-0.0454263,0.0274006,0.998592,0.000964893,0.00247783,0.994137,0.00220466,-0.00078654,0.0130211,0,0,0,1,0,10,1,1,1,763.577,379.525
76.36,0,0,0,0,0,0,0,0,0,0.0152975,0.0509617,0.300281,0.011371,0.0240471,0.149717,0.988371,0.954013,-0.295405,0.0509397,0.296499,0.954911,-0.015277,-0.04413,0.029678,0.998585,0.00107408,0.00243545,0.994789,0.00217296,-0.000878069,0.0130211,0,0,0,1,0,10,1,1,1,764.077,380.023
76.41,0,0,0,0,0,0,0,0,0,0.0153124,0.051094,0.350026,0.0119844,0.0238206,0.174252,0.98434,0.938138,-0.342475,0.0510718,0.343617,0.938986,-0.0152918,-0.0427186,0.031895,0.998578,0.00118156,0.00238854,0.99544,0.00213761,-0.000968321,0.0130212,0,0,0,1,0,10,1,1,1,764.578,380.52
76.46,0,0,0,0,0,0,0,0,0,0.0153266,0.0512265,0.399803,0.0125936,0.0235785,0.198694,0.979697,0.919929,-0.388727,0.0512041,0.389914,0.920724,-0.0153059,-0.0411951,0.0340456,0.998571,0.00128716,0.00233715,0.996091,0.00209866,-0.00105714,0.0130212,0,0,0,1,0,10,1,1,1,765.078,381.018
76.51,0,0,0,0,0,0,0,0,0,0.01534,0.0513593,0.449613,0.0131981,0.0233208,0.22303,0.974443,0.899428,-0.434044,0.0513367,0.435275,0.900167,-0.0153192,-0.0395624,0.0361241,0.998564,0.00139069,0.00228138,0.996742,0.00205617,-0.00114439,0.0130212,0,0,0,1,0,10,1,1,1,765.578,381.517
76.56,0,0,0,0,0,0,0,0,0,0.0153527,0.0514923,0.499455,0.0137977,0.0230475,0.247242,0.968581,0.87668,-0.478313,0.0514696,0.479585,0.877362,-0.0153318,-0.0378241,0.0381251,0.998557,0.00149198,0.00222131,0.997393,0.00201018,-0.0012299,0.0130212,0,0,0,1,0,10,1,1,1,766.079,382.015
76.61,0,0,0,0,0,0,0,0,0,0.0153646,0.0516257,0.54933,0.0143919,0.0227588,0.271317,0.962113,0.851738,-0.521421,0.0516027,0.522731,0.85236,-0.0153436,-0.0359836,0.040043,0.99855,0.00159085,0.00215702,0.998044,0.00196077,-0.00131353,0.0130212,0,0,0,1,0,10,1,1,1,766.579,382.514
76.66,0,0,0,0,0,0,0,0,0,0.0153758,0.0517593,0.599238,0.0149803,0.0224548,0.295239,0.955042,0.82466,-0.563258,0.0517362,0.564604,0.825219,-0.0153546,-0.0340451,0.0418727,0.998543,0.00168714,0.00208861,0.998695,0.001908,-0.00139514,0.0130212,0,0,0,1,0,10,1,1,1,767.079,383.013
76.71,0,0,0,0,0,0,0,0,0,0.0153862,0.0518932,0.649178,0.0155625,0.0221356,0.318992,0.947371,0.795509,-0.603718,0.0518699,0.605096,0.796004,-0.0153649,-0.0320126,0.0436091,0.998536,0.00178068,0.0020162,0.999346,0.00185196,-0.00147458,0.0130213,0,0,0,1,0,10,1,1,1,767.58,383.513
76.76,0,0,0,0,0,0,0,0,0,0.0153958,0.0520274,0.699151,0.0161382,0.0218013,0.342561,0.939104,0.764353,-0.642697,0.0520039,0.644104,0.764783,-0.0153743,-0.0298907,0.0452474,0.998529,0.00187132,0.00193989,0.999997,0.00179273,-0.00155171,0.0130213,0,0,0,1,0,10,1,1,1,768.08,384.013
76.81,0,0,0,0,0,0,0,0,0,0.0154046,0.052162,0.749156,0.0167069,0.021452,0.365931,0.930245,0.731268,-0.680095,0.0521383,0.681528,0.73163,-0.015383,-0.0276841,0.0467829,0.998521,0.00195889,0.00185981,1.00065,0.00173039,-0.0016264,0.0130213,0,0,0,1,0,10,1,1,1,768.581,384.513
76.86,0,0,0,0,0,0,0,0,0,0.0154126,0.0522969,0.799194,0.0172682,0.0210879,0.389088,0.920797,0.696332,-0.715814,0.0522731,0.717271,0.696625,-0.0153909,-0.0253977,0.0482111,0.998514,0.00204324,0.00177608,1.0013,0.00166504,-0.00169851,0.0130213,0,0,0,1,0,10,1,1,1,769.081,385.014
76.91,0,0,0,0,0,0,0,0,0,0.0154197,0.0524322,0.849264,0.0178218,0.0207092,0.412016,0.910767,0.659628,-0.749763,0.0524082,0.751239,0.659851,-0.0153979,-0.0230367,0.049528,0.998507,0.00212423,0.00168883,1.00195,0.00159678,-0.00176792,0.0130213,0,0,0,1,0,10,1,1,1,769.582,385.515
76.96,0,0,0,0,0,0,0,0,0,0.0154261,0.0525678,0.899367,0.0183672,0.0203159,0.4347,0.900159,0.621246,-0.781852,0.0525436,0.783344,0.621397,-0.0154042,-0.0206067,0.0507296,0.9985,0.0022017,0.0015982,1.0026,0.00152571,-0.0018345,0.0130212,0,0,0,1,0,10,1,1,1,770.082,386.016
77.01,0,0,0,0,0,0,0,0,0,0.0154316,0.0527039,0.949503,0.0189042,0.0199084,0.457126,0.888978,0.581279,-0.811997,0.0526795,0.813502,0.581357,-0.0154096,-0.0181131,0.0518122,0.998493,0.00227554,0.00150434,1.00325,0.00145195,-0.00189813,0.0130212,0,0,0,1,0,10,1,1,1,770.583,386.517
77.06,0,0,0,0,0,0,0,0,0,0.0154362,0.0528403,0.999671,0.0194323,0.0194868,0.479278,0.877231,0.539825,-0.840119,0.0528158,0.841634,0.539829,-0.0154141,-0.0155618,0.0527724,0.998485,0.0023456,0.00140741,1.0039,0.0013756,-0.00195868,0.0130212,0,0,0,1,0,10,1,1,1,771.083,387.019
77.11,0,0,0,0,0,0,0,0,0,0.01544,0.0529772,1.04987,0.0199512,0.0190512,0.501144,0.864924,0.496984,-0.866142,0.0529524,0.867663,0.496914,-0.0154177,-0.0129589,0.0536072,0.998478,0.00241176,0.00130755,1.00455,0.0012968,-0.00201606,0.0130212,0,0,0,1,0,10,1,1,1,771.584,387.522
77.16,0,0,0,0,0,0,0,0,0,0.0154429,0.0531145,1.1001,0.0204604,0.0186019,0.522707,0.852064,0.452863,-0.889998,0.0530895,0.89152,0.452718,-0.0154205,-0.0103104,0.0543138,0.998471,0.00247391,0.00120493,1.00521,0.00121566,-0.00207015,0.0130212,0,0,0,1,0,10,1,1,1,772.085,388.024
77.21,0,0,0,0,0,0,0,0,0,0.0154448,0.0532522,1.15037,0.0209596,0.0181391,0.543954,0.838657,0.407571,-0.911621,0.0532271,0.913142,0.40735,-0.0154223,-0.00762275,0.0548895,0.998463,0.00253192,0.00109972,1.00586,0.00113232,-0.00212085,0.0130212,0,0,0,1,0,10,1,1,1,772.585,388.527
77.26,0,0,0,0,0,0,0,0,0,0.0154458,0.0533904,1.20067,0.0214486,0.017663,0.564871,0.824712,0.361219,-0.930953,0.0533651,0.932468,0.360922,-0.0154232,-0.0049024,0.0553324,0.998456,0.00258569,0.000992095,1.00651,0.0010469,-0.00216807,0.0130211,0,0,0,1,0,10,1,1,1,773.086,389.03
77.31,0,0,0,0,0,0,0,0,0,0.0154458,0.0535291,1.251,0.0219268,0.0171739,0.585443,0.810235,0.313923,-0.94794,0.0535035,0.949446,0.313551,-0.0154231,-0.00215591,0.0556404,0.998449,0.00263513,0.000882225,1.00716,0.000959549,-0.0022117,0.0130211,0,0,0,1,0,10,1,1,1,773.587,389.534
77.36,0,0,0,0,0,0,0,0,0,0.0154449,0.0536682,1.30136,0.022394,0.0166719,0.605658,0.795235,0.265801,-0.962534,0.0536424,0.964028,0.265354,-0.015422,0.000609991,0.055812,0.998441,0.00268015,0.000770294,1.00781,0.000870406,-0.00225168,0.0130211,0,0,0,1,0,10,1,1,1,774.087,390.038
77.41,0,0,0,0,0,0,0,0,0,0.0154429,0.0538078,1.35176,0.0228498,0.0161575,0.625501,0.779721,0.216975,-0.974695,0.0537819,0.976171,0.216453,-0.01542,0.00338853,0.055846,0.998434,0.00272065,0.000656489,1.00846,0.000779615,-0.00228791,0.013021,0,0,0,1,0,10,1,1,1,774.588,390.542
77.46,0,0,0,0,0,0,0,0,0,0.0154399,0.0539479,1.40219,0.0232939,0.0156308,0.64496,0.763702,0.167566,-0.984385,0.0539218,0.985842,0.166969,-0.0154168,0.00617284,0.0557416,0.998426,0.00275656,0.000541,1.00911,0.000687327,-0.00232032,0.013021,0,0,0,1,0,10,1,1,1,775.089,391.046
77.51,0,0,0,0,0,0,0,0,0,0.0154358,0.0540885,1.45265,0.023726,0.015092,0.66402,0.747186,0.117699,-0.991577,0.0540622,0.993009,0.117029,-0.0154126,0.00895599,0.0554983,0.998419,0.0027878,0.000424019,1.00976,0.000593694,-0.00234886,0.013021,0,0,0,1,0,10,1,1,1,775.589,391.551
77.56,0,0,0,0,0,0,0,0,0,0.0154307,0.0542297,1.50314,0.0241457,0.0145416,0.68267,0.730183,0.0675013,-0.996246,0.0542031,0.99765,0.0667582,-0.0154074,0.011731,0.0551157,0.998411,0.00281433,0.000305743,1.01041,0.00049887,-0.00237344,0.0130209,0,0,0,1,0,10,1,1,1,776.09,392.056
77.61,0,0,0,0,0,0,0,0,0,0.0154243,0.0543713,1.55367,0.0245527,0.0139797,0.700896,0.712704,0.0170995,-0.998376,0.0543445,0.999749,0.0162847,-0.0154009,0.0144909,0.0545942,0.998403,0.00283608,0.00018637,1.01106,0.000403013,-0.00239403,0.0130209,0,0,0,1,0,10,1,1,1,776.591,392.562
77.66,0,0,0,0,0,0,0,0,0,0.0154169,0.0545134,1.60423,0.0249466,0.0134067,0.718686,0.694758,-0.0333776,-0.997956,0.0544864,0.999294,-0.0342628,-0.0153933,0.0172287,0.0539342,0.998396,0.00285301,6.61034e-05,1.01172,0.000306285,-0.00241057,0.0130209,0,0,0,1,0,10,1,1,1,777.091,393.068
77.71,0,0,0,0,0,0,0,0,0,0.0154082,0.0546561,1.65482,0.0253273,0.0128229,0.736027,0.676356,-0.0838011,-0.994984,0.0546289,0.996283,-0.0847552,-0.0153845,0.0199375,0.0531366,0.998388,0.00286508,-5.48545e-05,1.01237,0.000208847,-0.00242302,0.0130208,0,0,0,1,0,10,1,1,1,777.592,393.574
77.76,0,0,0,0,0,0,0,0,0,0.0153982,0.0547993,1.70545,0.0256944,0.0122286,0.752909,0.65751,-0.134042,-0.989461,0.0547718,0.990718,-0.135063,-0.0153745,0.0226101,0.0522026,0.998381,0.00287226,-0.000176298,1.01302,0.000110864,-0.00243135,0.0130208,0,0,0,1,0,10,1,1,1,778.093,394.08
77.81,0,0,0,0,0,0,0,0,0,0.015387,0.054943,1.7561,0.0260475,0.0116241,0.769318,0.638229,-0.18397,-0.981397,0.0549153,0.982608,-0.185057,-0.0153632,0.0252399,0.0511339,0.998373,0.00287452,-0.000298019,1.01367,1.25029e-05,-0.00243553,0.0130207,0,0,0,1,0,10,1,1,1,778.594,394.587
77.86,0,0,0,0,0,0,0,0,0,0.0153745,0.0550872,1.80679,0.0263864,0.0110098,0.785243,0.618527,-0.233457,-0.970807,0.0550593,0.971969,-0.234607,-0.0153506,0.0278198,0.0499323,0.998365,0.00287186,-0.00041981,1.01432,-8.6069e-05,-0.00243553,0.0130207,0,0,0,1,0,10,1,1,1,779.094,395.094
77.91,0,0,0,0,0,0,0,0,0,0.0153607,0.0552319,1.85751,0.0267109,0.0103861,0.800674,0.598414,-0.282375,-0.957714,0.0552038,0.958824,-0.283586,-0.0153367,0.0303432,0.0486001,0.998357,0.00286427,-0.000541462,1.01497,-0.000184683,-0.00243135,0.0130207,0,0,0,1,0,10,1,1,1,779.595,395.602
77.96,0,0,0,0,0,0,0,0,0,0.0153454,0.0553771,1.90827,0.0270207,0.00975314,0.8156,0.577903,-0.330596,-0.942148,0.0553488,0.943202,-0.331866,-0.0153213,0.0328033,0.0471399,0.99835,0.00285176,-0.000662765,1.01562,-0.000283169,-0.00242298,0.0130206,0,0,0,1,0,10,1,1,1,780.096,396.11
78.01,0,0,0,0,0,0,0,0,0,0.0153287,0.0555228,1.95906,0.0273154,0.00911144,0.830009,0.557006,-0.377996,-0.924143,0.0554943,0.925138,-0.379322,-0.0153045,0.0351938,0.0455548,0.998342,0.00283432,-0.00078351,1.01627,-0.000381358,-0.00241042,0.0130206,0,0,0,1,0,10,1,1,1,780.596,396.618
78.06,0,0,0,0,0,0,0,0,0,0.0153106,0.055669,2.00988,0.0275949,0.00846134,0.843891,0.535737,-0.424449,-0.903741,0.0556402,0.904675,-0.425829,-0.0152863,0.037508,0.0438481,0.998334,0.002812,-0.000903488,1.01692,-0.000479078,-0.00239368,0.0130205,0,0,0,1,0,10,1,1,1,781.097,397.126
78.11,0,0,0,0,0,0,0,0,0,0.0152909,0.0558156,2.06073,0.0278588,0.00780319,0.857238,0.514108,-0.469834,-0.88099,0.0557867,0.88186,-0.471265,-0.0152665,0.0397399,0.0420233,0.998326,0.0027848,-0.00102249,1.01758,-0.00057616,-0.00237277,0.0130205,0,0,0,1,0,10,1,1,1,781.598,397.635
78.16,0,0,0,0,0,0,0,0,0,0.0152697,0.0559627,2.11161,0.0281071,0.00713739,0.870037,0.492132,-0.514032,-0.855946,0.0559335,0.856748,-0.51551,-0.0152452,0.0418834,0.0400844,0.998318,0.00275278,-0.00114031,1.01823,-0.000672433,-0.00234772,0.0130205,0,0,0,1,0,10,1,1,1,782.098,398.144
78.21,0,0,0,0,0,0,0,0,0,0.0152469,0.0561102,2.16253,0.0283394,0.00646431,0.882282,0.469824,-0.556925,-0.828667,0.0560808,0.8294,-0.558448,-0.0152223,0.0439324,0.0380357,0.99831,0.00271598,-0.00125674,1.01888,-0.000767729,-0.00231856,0.0130204,0,0,0,1,0,10,1,1,1,782.599,398.654
78.26,0,0,0,0,0,0,0,0,0,0.0152225,0.0562581,2.21348,0.0285555,0.00578437,0.893961,0.447196,-0.5984,-0.799222,0.0562284,0.799883,-0.599964,-0.0151978,0.0458814,0.0358818,0.998302,0.00267445,-0.00137157,1.01953,-0.000861878,-0.00228531,0.0130204,0,0,0,1,0,10,1,1,1,783.1,399.163
78.31,0,0,0,0,0,0,0,0,0,0.0151963,0.0564064,2.26447,0.0287552,0.00509795,0.905068,0.424264,-0.638346,-0.767682,0.0563765,0.768268,-0.639948,-0.0151716,0.047725,0.0336275,0.998294,0.00262826,-0.00148461,1.02018,-0.000954713,-0.00224804,0.0130204,0,0,0,1,0,10,1,1,1,783.6,399.673
78.36,0,0,0,0,0,0,0,0,0,0.0151685,0.056555,2.31548,0.0289383,0.00440546,0.915592,0.401041,-0.676657,-0.734125,0.0565248,0.734635,-0.678293,-0.0151437,0.0494578,0.0312781,0.998286,0.00257747,-0.00159565,1.02083,-0.00104607,-0.00220679,0.0130204,0,0,0,1,0,10,1,1,1,784.101,400.184
78.41,0,0,0,0,0,0,0,0,0,0.0151389,0.0567039,2.36653,0.0291046,0.00370732,0.925527,0.377542,-0.713229,-0.698636,0.0566735,0.699068,-0.714896,-0.015114,0.0510749,0.0288389,0.998278,0.00252217,-0.00170449,1.02148,-0.00113578,-0.00216162,0.0130203,0,0,0,1,0,10,1,1,1,784.602,400.694
78.46,0,0,0,0,0,0,0,0,0,0.0151075,0.0568531,2.41761,0.029254,0.00300394,0.934865,0.353783,-0.747964,-0.661302,0.0568225,0.661654,-0.749658,-0.0150825,0.0525715,0.0263156,0.99827,0.00246245,-0.00181095,1.02213,-0.00122369,-0.00211259,0.0130203,0,0,0,1,0,10,1,1,1,785.102,401.205
78.51,0,0,0,0,0,0,0,0,0,0.0150743,0.0570026,2.46872,0.0293862,0.00229575,0.943599,0.329777,-0.780767,-0.622219,0.0569717,0.622489,-0.782484,-0.0150492,0.0539434,0.0237143,0.998262,0.00239839,-0.00191484,1.02278,-0.00130963,-0.00205979,0.0130203,0,0,0,1,0,10,1,1,1,785.603,401.717
78.56,0,0,0,0,0,0,0,0,0,0.0150392,0.0571522,2.51987,0.0295011,0.00158317,0.951721,0.30554,-0.81155,-0.581484,0.0571211,0.581671,-0.813285,-0.0150141,0.0551862,0.021041,0.998254,0.00233011,-0.00201596,1.02343,-0.00139346,-0.00200328,0.0130203,0,0,0,1,0,10,1,1,1,786.103,402.228
78.61,0,0,0,0,0,0,0,0,0,0.0150022,0.057302,2.57105,0.0295986,0.00086665,0.959225,0.281088,-0.840227,-0.539202,0.0572707,0.539305,-0.841977,-0.014977,0.0562963,0.0183023,0.998246,0.00225771,-0.00211413,1.02409,-0.00147501,-0.00194316,0.0130203,0,0,0,1,0,10,1,1,1,786.604,402.74
